candidate_id,block_id,E_theta,E_theta_sign,DeltaD,DeltaD_sign,Q_delta_D,Q_R2Q,sign_consistent,sign_inconsistent_flag,sign_inconsistent_positive_harmless,sign_inconsistent_threshold_relevant,sign_inconsistent_forbidden,row_status
hexc_00993,994,16.230038721926995,positive,-16.906688656927145,negative,0.05694899287378558,0.0583838509096424,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00994,995,16.525058857236605,positive,-17.201708792236786,negative,0.05600832965297224,0.0577954298990485,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00995,996,16.525293822065805,positive,-17.201943757065692,negative,0.056007592854178105,0.0576823253845206,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00996,997,16.25039700317255,positive,-16.92704693817268,negative,0.05688306767164835,0.0582113431712301,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00997,998,16.525701378106486,positive,-17.202351313106647,negative,0.056006314892699235,0.0582342885153666,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00998,999,13.997528201956154,positive,-14.67417813695613,negative,0.06524006909603758,0.0679057846689434,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00999,1000,16.242516579632973,positive,-16.919166514632707,negative,0.05690856834504563,0.0582834135511458,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01000,1001,18.00652255774591,positive,-18.683172492746053,negative,0.05171842523178929,0.0525808654579029,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01001,1002,15.36869817033665,positive,-16.045348105336643,negative,0.05988538725921077,0.0623766146835073,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01002,1003,17.50512492935704,positive,-18.181774864357067,negative,0.05309482980716772,0.0539684199046391,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01003,1004,18.00233564238434,positive,-18.678985577384083,negative,0.05172962344306875,0.0536210536138784,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01004,1005,14.05655571166946,positive,-14.73320564666949,negative,0.0649899166385012,0.0670937609135922,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01005,1006,16.336797321029024,positive,-17.013447256029394,negative,0.056604971363514216,0.0585224770074963,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01006,1007,16.495630837266923,positive,-17.17228077226673,negative,0.05610076300091947,0.0572648554389082,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01007,1008,16.49536962544285,positive,-17.17201956044255,negative,0.05610158483229292,0.0581475215926058,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01008,1009,19.21968920397824,positive,-19.89633913897705,negative,0.04866583994292254,0.0494720464864998,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01009,1010,16.326951483871323,positive,-17.003601418871312,negative,0.056636524811957946,0.0583219062948139,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01010,1011,18.012034079604486,positive,-18.688684014604405,negative,0.051703691650856566,0.0534756590852837,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01011,1012,17.51344022804189,positive,-18.19009016304153,negative,0.05307140622222997,0.0542528835115265,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01012,1013,15.368265635724608,positive,-16.04491557072447,negative,0.05988693785079308,0.0613526555481265,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01013,1014,19.220229568893604,positive,-19.896879503892706,negative,0.04866456053376438,0.0502046222580501,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01014,1015,17.511539001367023,positive,-18.188188936367624,negative,0.0530767600158883,0.0545448919648038,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01015,1016,16.337918546296063,positive,-17.01456848129601,negative,0.05660138034549988,0.0571409787010661,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01016,1017,16.49538990736715,positive,-17.172039842367212,negative,0.0561015210199192,0.0579249643167587,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01017,1018,18.04933842084003,positive,-18.725988355839945,negative,0.051604188664996754,0.0528718226933726,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01018,1019,17.99737534652948,positive,-18.6740252815298,negative,0.05174289639235874,0.0538922776913126,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01019,1020,16.52535698576977,positive,-17.20200692076969,negative,0.05600739478979347,0.0569461819823584,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01020,1021,17.997507473132902,positive,-18.674157408132487,negative,0.05174254275466935,0.0532913830085584,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01021,1022,19.22052618177728,positive,-19.8971761167777,negative,0.0486638582790862,0.0498206641871817,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01022,1023,15.367199849591334,positive,-16.04384978459143,negative,0.05989075892576755,0.0619647852683792,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01023,1024,18.00661596821774,positive,-18.683265903217944,negative,0.0517181754539244,0.0539139775736893,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01024,1025,18.002414733873472,positive,-18.67906466887325,negative,0.05172941186217504,0.0539057463052351,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01025,1026,16.525194612721595,positive,-17.20184454772152,negative,0.05600790395082171,0.0569264558814041,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01026,1027,18.00502004574287,positive,-18.6816699807423,negative,0.05172244325238782,0.0535322410820112,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01027,1028,12.334853582808185,positive,-13.011503517808135,negative,0.07317302014958367,0.0742407126876558,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01028,1029,18.005347274070324,positive,-18.681997209070687,negative,0.051721568124582167,0.0528225922871366,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01029,1030,16.250660022247622,positive,-16.92730995724787,negative,0.05688221694846913,0.0583362442918414,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01030,1031,16.49536261244297,positive,-17.172012547443046,negative,0.05610160689710692,0.0573762923742834,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01031,1032,18.012024236946296,positive,-18.68867417194633,negative,0.051703717955093466,0.0526777806841792,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01032,1033,16.243670137360514,positive,-16.920320072360482,negative,0.05690483405961092,0.0588432889266009,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01033,1034,19.22051765430634,positive,-19.897167589306264,negative,0.04866387846827028,0.0496337461663637,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01034,1035,15.362792374901147,positive,-16.039442309901233,negative,0.05990656585750024,0.0617667099828097,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01035,1036,17.51113841481016,positive,-18.187788349810035,negative,0.05307788819257902,0.0540584124171681,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01036,1037,18.00553020504713,positive,-18.68218014004742,negative,0.05172107891338031,0.052754244206941,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01037,1038,18.04885145682348,positive,-18.72550139182385,negative,0.05160548509232254,0.0531407114795376,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01038,1039,14.769326941644254,positive,-15.44597687664418,negative,0.062113938191919495,0.0636332271852552,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01039,1040,16.22997911998702,positive,-16.90662905498675,negative,0.05694918610401669,0.058155166661356,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01040,1041,16.339794722553787,positive,-17.016444657554075,negative,0.056595372417519725,0.0581526512748014,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01041,1042,16.525094707878427,positive,-17.201744642878566,negative,0.0560082172318745,0.0576029681021219,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01042,1043,16.242257193325095,positive,-16.918907128325372,negative,0.05690940809525441,0.0581186934414031,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01043,1044,14.05510809843038,positive,-14.731758033430424,negative,0.0649960285363692,0.0663552024669976,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01044,1045,17.99738513220344,positive,-18.67403506720348,negative,0.05174287020077416,0.0535819133808564,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01045,1046,17.514320265347404,positive,-18.19097020034769,negative,0.053068928430795595,0.0544962849282872,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01046,1047,18.00658604575582,positive,-18.683235980755853,negative,0.05171825546576825,0.0530176351764428,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01047,1048,16.242269020517465,positive,-16.918918955517256,negative,0.056909369804769586,0.0582514018082677,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01048,1049,19.219318452099937,positive,-19.895968387099856,negative,0.04866671780223267,0.0498451115752558,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01049,1050,15.682930311143984,positive,-16.35958024614365,negative,0.05877971622591274,0.0600975242305102,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01050,1051,17.50534585644821,positive,-18.18199579144857,negative,0.05309420720451328,0.0545099643960911,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01051,1052,16.495368414568688,positive,-17.17201834956859,negative,0.05610158864203313,0.0574714944854633,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01052,1053,16.227871164988613,positive,-16.90452109998887,negative,0.05695602096347233,0.0583789727930857,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01053,1054,16.337912345345213,positive,-17.014562280345217,negative,0.05660140020441918,0.0588976206745489,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01054,1055,18.00512876957333,positive,-18.68177870457293,negative,0.0517221524819564,0.0526726107882914,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01055,1056,18.00501240831905,positive,-18.68166234331875,negative,0.05172246367799692,0.053722866414157,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01056,1057,16.250603699063113,positive,-16.927253634063163,negative,0.05688239912109475,0.0577357907455695,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01057,1058,19.219676291172497,positive,-19.896326226171368,negative,0.048665870517088504,0.0502046417587178,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01058,1059,17.51229686365595,positive,-18.188946798655707,negative,0.053074625770438144,0.0544968190492292,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01059,1060,16.52533348346227,positive,-17.201983418462078,negative,0.05600746848654377,0.0569631998944803,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01060,1061,16.339342270180843,positive,-17.015992205180737,negative,0.056596821152617646,0.0587143832589468,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01061,1062,19.219682277678515,positive,-19.896332212680136,negative,0.04866585634260108,0.0497861772683231,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01062,1063,17.5031139428928,positive,-18.179763877892583,negative,0.05310049771234566,0.0545203554621977,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01063,1064,16.52621189831774,positive,-17.20286183331791,negative,0.056004714151750346,0.0567934646373467,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01064,1065,17.512247808852848,positive,-18.188897743852976,negative,0.053074763910383224,0.0543602998727245,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01065,1066,14.77759167779893,positive,-15.454241612799024,negative,0.06208208198484801,0.06364220805078,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01066,1067,17.50310821504664,positive,-18.179758150045927,negative,0.05310051385783492,0.0549443196533628,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01067,1068,17.513321536838767,positive,-18.18997147183927,negative,0.05307174042127491,0.0547005126306362,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01068,1069,16.525693448870705,positive,-17.20234338387081,negative,0.05600633975561421,0.0570760752474639,False,True,True,False,False,sign_inconsistent_positive_harmless
