block_id,p_star_proj,depth_bin,y,h,D_y,D_y_plus_h,observed_delta,denom_sqrt_h_logB,Q_max,is_tail,mu_bin,scale_bin,hi,p_star_fcl,theta_local_sign,near_forbidden_R2Q,forbidden_R2Q,finite_certificate_flag,covered_flag,B3_block_pass,positive_harmless_flag,negative_transfer_flag,O2_B3_repaid_flag,Q_R2Q,E_theta_local,x,post_P0,source_coordinate,side,p_star,right_endpoint,E_theta,E_theta_sign,post_P0_flag,finite_zone_flag,near_forbidden_flag,forbidden_flag,D_start,D_end,DeltaD,DeltaD_sign,Q_delta_D,bridge_excursion_raw,bridge_excursion_signed,bridge_excursion_argmax,bridge_path_n_samples,Q_exc,candidate_id,right_endpoint_hexc,C_minus_flag,O2_applicable_flag,B3_applicable_flag,coordinate_available_flag,endpoint_exclusion_flag,endpoint_exclusion_Q,endpoint_exclusion_harmful_flag,Q_formula_sum,formula_residual,abs_formula_residual,formula_residual_frac,primitive_available_flag,instrumentation_gap_flag,threshold_relevant_flag,pos_harm_antecedent,pos_harm_consequent,pos_harm_prim_violation,pos_harm_instrumentation_gap,neg_transfer_antecedent,neg_transfer_consequent,neg_transfer_prim_violation,sign_consistent,sign_inconsistent_flag,sign_inconsistent_positive_harmless,sign_inconsistent_threshold_relevant,sign_inconsistent_forbidden,formula_residual_cap_violation,threshold_relevant_missing_primitives,positive_missing_primitive_rows_flag,row_status
906,604712503,0.50-0.55,604712502,1,-12355.998833448426,-12375.895747084824,-19.896913636397585,408.859064154079,0.0496511704472867,True,0.50-1.00,p>=500M,604712503,604712503,positive,False,False,False,True,True,True,False,False,0.0496511704472867,19.22026370139813,604712503,True,theta_local,positive,604712503,604712503,19.22026370139813,positive,True,False,False,False,-12355.998833448426,-12375.895747084824,-19.896913636397585,negative,0.04866447972130419,0.0,0.0,604712502,2,0.0,hexc_00905,604712503,False,True,True,True,False,0.0,False,0.04866447972130419,0.0009866907259825156,0.0009866907259825156,0.01987245652204832,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
907,108595961,0.50-0.55,108595960,1,-5219.319780587199,-5237.499575295443,-18.17979470824412,342.36636649962463,0.0547479999666079,False,>=1.00,100M<=p<500M,108595961,108595961,positive,False,False,True,True,True,True,False,False,0.0547479999666079,17.503144773243942,108595961,False,theta_local,positive,108595961,108595961,17.503144773243942,positive,False,True,False,False,-5219.319780587199,-5237.499575295443,-18.17979470824412,negative,0.05310041080879378,0.0,0.0,108595960,2,0.0,hexc_00906,108595961,False,True,True,True,False,0.0,False,0.05310041080879378,0.0016475891578141208,0.0016475891578141208,0.030094051998594,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
908,109527331,0.50-0.55,109527330,1,-5242.426203852934,-5260.614538462184,-18.18833460924997,342.6824694788587,0.0546177716113432,False,>=1.00,100M<=p<500M,109527331,109527331,positive,False,False,True,True,True,True,False,False,0.0546177716113432,17.511684674249903,109527331,False,theta_local,positive,109527331,109527331,17.511684674249903,positive,False,True,False,False,-5242.426203852934,-5260.614538462184,-18.18833460924997,negative,0.05307634976749832,0.0,0.0,109527330,2,0.0,hexc_00907,109527331,False,True,True,True,False,0.0,False,0.05307634976749832,0.001541421843844884,0.001541421843844884,0.028221983401548304,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
909,7103477,0.50-0.55,7103476,1,-1345.687007744861,-1361.1397526203095,-15.452744875448616,248.8851715700456,0.0625995472242675,False,0.25-0.50,p<100M,7103477,7103477,positive,False,False,True,True,True,True,False,False,0.0625995472242675,14.776094940448528,7103477,False,theta_local,positive,7103477,7103477,14.776094940448528,positive,False,True,False,False,-1345.687007744861,-1361.1397526203095,-15.452744875448616,negative,0.0620878486973244,0.0,0.0,7103476,2,0.0,hexc_00908,7103477,False,True,True,True,False,0.0,False,0.0620878486973244,0.0005116985269430982,0.0005116985269430982,0.008174156996853355,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
910,33486917,0.50-0.55,33486916,1,-2891.999567738494,-2909.002883056696,-17.003315318202112,300.21333330146103,0.0589292298645833,False,>=1.00,p<100M,33486917,33486917,positive,False,False,True,True,True,True,False,False,0.0589292298645833,16.326665383202304,33486917,False,theta_local,positive,33486917,33486917,16.326665383202304,positive,False,True,False,False,-2891.999567738494,-2909.002883056696,-17.003315318202112,negative,0.056637442218890825,0.0,0.0,33486916,2,0.0,hexc_00909,33486917,False,True,True,True,False,0.0,False,0.056637442218890825,0.002291787645692475,0.002291787645692475,0.03889050732478431,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
911,179436233,0.50-0.55,179436232,1,-6706.383414532435,-6725.0653949223015,-18.681980389866112,361.2025856986669,0.0536850831213623,False,>=1.00,100M<=p<500M,179436233,179436233,positive,False,False,True,True,True,True,False,False,0.0536850831213623,18.005330454866257,179436233,False,theta_local,positive,179436233,179436233,18.005330454866257,positive,False,True,False,False,-6706.383414532435,-6725.0653949223015,-18.681980389866112,negative,0.051721613104540584,0.0,0.0,179436232,2,0.0,hexc_00910,179436233,False,True,True,True,False,0.0,False,0.051721613104540584,0.0019634700168217126,0.0019634700168217126,0.036573847010407466,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
912,187510061,0.50-0.55,187510060,1,-6904.116524811597,-6922.842517807198,-18.7259929956017,362.87747104049913,0.0524473870154861,False,0.50-1.00,100M<=p<500M,187510061,187510061,positive,False,False,True,True,True,True,False,False,0.0524473870154861,18.04934306060183,187510061,False,theta_local,positive,187510061,187510061,18.04934306060183,positive,False,True,False,False,-6904.116524811597,-6922.842517807198,-18.7259929956017,negative,0.051604176313033705,0.0,0.0,187510060,2,0.0,hexc_00911,187510061,False,True,True,True,False,0.0,False,0.051604176313033705,0.0008432107024523919,0.0008432107024523919,0.016077268104956643,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
913,109594997,0.50-0.55,109594996,1,-5264.471020856767,-5282.659973075393,-18.188952218626586,342.7053358403473,0.054632572985037,False,>=1.00,100M<=p<500M,109594997,109594997,positive,False,False,True,True,True,True,False,False,0.054632572985037,17.51230228362608,109594997,False,theta_local,positive,109594997,109594997,17.51230228362608,positive,False,True,False,False,-5264.471020856767,-5282.659973075393,-18.188952218626586,negative,0.05307461050766975,0.0,0.0,109594996,2,0.0,hexc_00912,109594997,False,True,True,True,False,0.0,False,0.05307461050766975,0.001557962477367253,0.001557962477367253,0.028517098724124786,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
914,604814239,0.50-0.55,604814238,1,-12402.712076573638,-12422.60915843451,-19.89708186087228,408.8658672688464,0.0493688680772857,True,0.50-1.00,p>=500M,604814239,604814239,positive,False,False,False,True,True,True,False,False,0.0493688680772857,19.220431925872564,604814239,True,theta_local,positive,604814239,604814239,19.220431925872564,positive,True,False,False,False,-12402.712076573638,-12422.60915843451,-19.89708186087228,negative,0.048664081435267174,0.0,0.0,604814238,2,0.0,hexc_00913,604814239,False,True,True,True,False,0.0,False,0.048664081435267174,0.0007047866420185275,0.0007047866420185275,0.014275932778430367,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
915,179143049,0.50-0.55,179143048,1,-6701.803986398205,-6720.48433153428,-18.68034513607472,361.1404312953283,0.0536214877934271,False,>=1.00,100M<=p<500M,179143049,179143049,positive,False,False,True,True,True,True,False,False,0.0536214877934271,18.00369520107414,179143049,False,theta_local,positive,179143049,179143049,18.00369520107414,positive,False,True,False,False,-6701.803986398205,-6720.48433153428,-18.68034513607472,negative,0.05172598667247692,0.0,0.0,179143048,2,0.0,hexc_00914,179143049,False,True,True,True,False,0.0,False,0.05172598667247692,0.0018955011209501743,0.0018955011209501743,0.03534965550102704,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
916,604811353,0.50-0.55,604811352,1,-12333.03936604257,-12352.93644313172,-19.897077089148297,408.8656742962107,0.0502642768158267,True,>=1.00,p>=500M,604811353,604811353,positive,False,False,False,True,True,True,False,False,0.0502642768158267,19.220427154148123,604811353,True,theta_local,positive,604811353,604811353,19.220427154148123,positive,True,False,False,False,-12333.03936604257,-12352.93644313172,-19.897077089148297,negative,0.048664092732650065,1.8189894035458565e-12,-1.8189894035458565e-12,604811353,2,4.4488679727808455e-15,hexc_00915,604811353,False,True,True,True,False,0.0,False,0.04866409273265451,0.001600184083172189,0.001600184083172189,0.031835414424351956,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
917,617647,0.50-0.55,617646,1,-382.2157958016042,-395.2261181124376,-13.01032231083343,177.78681902606365,0.0774150599023891,False,>=1.00,p<100M,617647,617647,positive,False,False,True,True,True,True,False,False,0.0774150599023891,12.333672375833435,617647,False,theta_local,positive,617647,617647,12.333672375833435,positive,False,True,False,False,-382.2157958016042,-395.2261181124376,-13.01032231083343,negative,0.07317934131509553,5.684341886080802e-14,5.684341886080802e-14,617647,2,3.197279706797315e-16,hexc_00916,617647,False,True,True,True,False,0.0,False,0.07317934131509585,0.004235718587293255,0.004235718587293255,0.05471440043621974,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
918,39641051,0.50-0.55,39641050,1,-3145.368185065959,-3162.540210781656,-17.172025715697146,306.0881737078056,0.0584684694230504,False,>=1.00,p<100M,39641051,39641051,positive,False,False,True,True,True,True,False,False,0.0584684694230504,16.495375780697184,39641051,False,theta_local,positive,39641051,39641051,16.495375780697184,positive,False,True,False,False,-3145.368185065959,-3162.540210781656,-17.172025715697146,negative,0.05610156546619704,4.547473508864641e-13,4.547473508864641e-13,39641051,2,1.4856743577442814e-15,hexc_00917,39641051,False,True,True,True,False,0.0,False,0.05610156546619852,0.002366903956851879,0.002366903956851879,0.04048171570434097,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
919,108548719,0.50-0.55,108548718,1,-5218.975537681611,-5237.1548972698165,-18.179359588205443,342.3502645108271,0.0545307991961619,False,0.50-1.00,100M<=p<500M,108548719,108548719,positive,False,False,True,True,True,True,False,False,0.0545307991961619,17.502709653205585,108548719,False,theta_local,positive,108548719,108548719,17.502709653205585,positive,False,True,False,False,-5218.975537681611,-5237.1548972698165,-18.179359588205443,negative,0.05310163733678233,0.0,0.0,108548718,2,0.0,hexc_00918,108548719,False,True,True,True,False,0.0,False,0.05310163733678233,0.0014291618593795657,0.0014291618593795657,0.026208342449529992,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
920,33920959,0.50-0.55,33920958,1,-2915.1268565623004,-2932.143050138194,-17.016193575893794,300.6597736744668,0.0581434284620721,False,0.50-1.00,p<100M,33920959,33920959,positive,False,False,True,True,True,True,False,False,0.0581434284620721,16.33954364089398,33920959,False,theta_local,positive,33920959,33920959,16.33954364089398,positive,False,True,False,False,-2915.1268565623004,-2932.143050138194,-17.016193575893794,negative,0.056596176362181824,0.0,0.0,33920958,2,0.0,hexc_00919,33920959,False,True,True,True,False,0.0,False,0.056596176362181824,0.0015472520998902756,0.0015472520998902756,0.026610953994561454,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
921,108540463,0.50-0.55,108540462,1,-5215.7795090265645,-5233.958792553864,-18.17928352729905,342.3474498508687,0.0549539576212059,False,>=1.00,100M<=p<500M,108540463,108540463,positive,False,False,True,True,True,True,False,False,0.0549539576212059,17.502633592298928,108540463,False,theta_local,positive,108540463,108540463,17.502633592298928,positive,False,True,False,False,-5215.7795090265645,-5233.958792553864,-18.17928352729905,negative,0.05310185174511508,9.094947017729282e-13,-9.094947017729282e-13,108540463,2,2.6566422567748547e-15,hexc_00920,108540463,False,True,True,True,False,0.0,False,0.05310185174511774,0.00185210587608816,0.00185210587608816,0.03370286611302151,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
922,30808091,0.50-0.55,30808090,1,-2775.8579149936404,-2792.777852836892,-16.919937843250864,297.3309778868269,0.0588642345773177,False,>=1.00,p<100M,30808091,30808091,positive,False,False,True,True,True,True,False,False,0.0588642345773177,16.24328790825076,30808091,False,theta_local,positive,30808091,30808091,16.24328790825076,positive,False,True,False,False,-2775.8579149936404,-2792.777852836892,-16.919937843250864,negative,0.05690607135355773,4.547473508864641e-13,-4.547473508864641e-13,30808091,2,1.5294314575575595e-15,hexc_00921,30808091,False,True,True,True,False,0.0,False,0.056906071353559254,0.001958163223758448,0.001958163223758448,0.03326575530658462,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
923,3291647,0.50-0.55,3291646,1,-899.1438409689241,-913.827389509306,-14.683548540381937,225.2070057522149,0.0684103219780649,False,>=1.00,p<100M,3291647,3291647,positive,False,False,True,True,True,True,False,False,0.0684103219780649,14.006898605381958,3291647,False,theta_local,positive,3291647,3291647,14.006898605381958,positive,False,True,False,False,-899.1438409689241,-913.827389509306,-14.683548540381937,negative,0.06520022985669274,0.0,0.0,3291646,2,0.0,hexc_00922,3291647,False,True,True,True,False,0.0,False,0.06520022985669274,0.00321009212137216,0.00321009212137216,0.046924090233071036,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
924,109683781,0.50-0.55,109683780,1,-5240.586356488094,-5258.77611848873,-18.18976200063662,342.73531835481765,0.0551290948259741,False,>=1.00,100M<=p<500M,109683781,109683781,positive,False,False,True,True,True,True,False,False,0.0551290948259741,17.51311206563655,109683781,False,theta_local,positive,109683781,109683781,17.51311206563655,positive,False,True,False,False,-5240.586356488094,-5258.77611848873,-18.18976200063662,negative,0.05307233023999476,0.0,0.0,109683780,2,0.0,hexc_00923,109683781,False,True,True,True,False,0.0,False,0.05307233023999476,0.002056764585979337,0.002056764585979337,0.03730815084978126,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
925,109773193,0.50-0.55,109773100,1,-5249.558984911824,-5267.749560922066,-18.190576010241784,342.76548975226314,0.0550956797823624,False,>=1.00,100M<=p<500M,109773101,109773193,positive,False,False,True,True,True,True,False,False,0.0550956797823624,17.513926075241702,109773101,False,theta_local,positive,109773193,109773101,17.513926075241702,positive,False,True,False,False,-5249.558984911824,-5267.749560922066,-18.190576010241784,negative,0.05307003346045481,0.0,0.0,109773100,2,0.0,hexc_00924,109773101,False,True,True,True,False,0.0,False,0.05307003346045481,0.00202564632190759,0.00202564632190759,0.036765973846030184,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
926,111004819,0.50-0.55,111004818,1,-5265.987383504789,-5284.189117612538,-18.20173410774896,343.17874360742235,0.0553538355119092,False,>=1.00,100M<=p<500M,111004819,111004819,positive,False,False,True,True,True,True,False,False,0.0553538355119092,17.525084172748645,111004819,False,theta_local,positive,111004819,111004819,17.525084172748645,positive,False,True,False,False,-5265.987383504789,-5284.189117612538,-18.20173410774896,negative,0.05303864078647815,0.0,0.0,111004818,2,0.0,hexc_00925,111004819,False,True,True,True,False,0.0,False,0.05303864078647815,0.002315194725431048,0.002315194725431048,0.04182537134094243,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
