candidate_id,block_id,x,y,h,p_star,E_theta,E_theta_sign,Q_R2Q,near_forbidden_flag,forbidden_flag,negative_transfer_flag,positive_harmless_flag,channel_full,channel_inferred,O2_applicable_flag,B3_applicable_flag,B2_active_flag,finite_certificate_flag,coordinate_available_flag,valid_scale_flag,post_P0_flag,tail_flag,theta_negative_flag,theta_positive_flag,dangerous_coordinate_flag,finite_certificate_excluded_flag,negative_channel_flag,channel_compatible_flag,positive_channel_conflict_flag,finite_certificate_unresolved_flag,missing_channel_flag,failure_type,status
cand_00985,986.0,108830363,108830362.0,1.0,108830363.0,17.50530092514403,positive,0.0544065484650341,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00986,987.0,604692163,604692162.0,1.0,604692163.0,19.220230065013933,positive,0.0497842615972893,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_00987,988.0,112219399,112219398.0,1.0,112219399.0,17.535966432721164,positive,0.0547956749890023,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00988,989.0,187492559,187492558.0,1.0,187492559.0,18.04924971725392,positive,0.0534997227519696,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00989,990.0,109527281,109527280.0,1.0,109527281.0,17.51168421774274,positive,0.0546979058091081,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00990,991.0,39651919,39651918.0,1.0,39651919.0,16.49564990336072,positive,0.0575033334265888,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00991,992.0,109769281,109769280.0,1.0,109769281.0,17.513891275582832,positive,0.0545327978215142,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00992,993.0,179434019,179434018.0,1.0,179434019.0,18.00531811614502,positive,0.0530179853254557,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00993,994.0,30402601,30402600.0,1.0,30402601.0,16.230038721926995,positive,0.0583838509096424,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00994,995.0,40835357,40835356.0,1.0,40835357.0,16.525058857236605,positive,0.0577954298990485,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00995,996.0,40844953,40844952.0,1.0,40844953.0,16.525293822065805,positive,0.0576823253845206,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00996,997.0,31027889,31027888.0,1.0,31027889.0,16.25039700317255,positive,0.0582113431712301,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00997,998.0,40861603,40861602.0,1.0,40861603.0,16.525701378106486,positive,0.0582342885153666,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00998,999.0,3260947,3260946.0,1.0,3260947.0,13.997528201956154,positive,0.0679057846689434,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00999,1000.0,30784337,30784336.0,1.0,30784337.0,16.242516579632973,positive,0.0582834135511458,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01000,1001.0,179650267,179650266.0,1.0,179650267.0,18.00652255774591,positive,0.0525808654579029,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01001,1002.0,12847993,12847992.0,1.0,12847993.0,15.36869817033665,positive,0.0623766146835073,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01002,1003.0,108811211,108811210.0,1.0,108811211.0,17.50512492935704,positive,0.0539684199046391,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01003,1004.0,178899659,178899658.0,1.0,178899659.0,18.00233564238434,positive,0.0536210536138784,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01004,1005.0,3459227,3459226.0,1.0,3459227.0,14.05655571166946,positive,0.0670937609135922,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01005,1006.0,33827929,33827928.0,1.0,33827929.0,16.336797321029024,positive,0.0585224770074963,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01006,1007.0,39651163,39651162.0,1.0,39651163.0,16.495630837266923,positive,0.0572648554389082,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01007,1008.0,39640807,39640806.0,1.0,39640807.0,16.49536962544285,positive,0.0581475215926058,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01008,1009.0,604365197,604365196.0,1.0,604365197.0,19.21968920397824,positive,0.0494720464864998,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_01009,1010.0,33496499,33496498.0,1.0,33496499.0,16.326951483871323,positive,0.0583219062948139,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01010,1011.0,180643147,180643146.0,1.0,180643147.0,18.012034079604486,positive,0.0534756590852837,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01011,1012.0,109719781,109719780.0,1.0,109719781.0,17.51344022804189,positive,0.0542528835115265,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01012,1013.0,12842437,12842436.0,1.0,12842437.0,15.368265635724608,positive,0.0613526555481265,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01013,1014.0,604691863,604691862.0,1.0,604691863.0,19.220229568893604,positive,0.0502046222580501,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_01014,1015.0,109511377,109511376.0,1.0,109511377.0,17.511539001367023,positive,0.0545448919648038,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01015,1016.0,33865879,33865878.0,1.0,33865879.0,16.337918546296063,positive,0.0571409787010661,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01016,1017.0,39641611,39641610.0,1.0,39641611.0,16.49538990736715,positive,0.0579249643167587,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01017,1018.0,187509191,187509190.0,1.0,187509191.0,18.04933842084003,positive,0.0528718226933726,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01018,1019.0,178014461,178014460.0,1.0,178014461.0,17.99737534652948,positive,0.0538922776913126,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01019,1020.0,40847533,40847532.0,1.0,40847533.0,16.52535698576977,positive,0.0569461819823584,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01020,1021.0,178037983,178037982.0,1.0,178037983.0,17.997507473132902,positive,0.0532913830085584,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01021,1022.0,604871249,604871248.0,1.0,604871249.0,19.22052618177728,positive,0.0498206641871817,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_01022,1023.0,12828757,12828756.0,1.0,12828757.0,15.367199849591334,positive,0.0619647852683792,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01023,1024.0,179667049,179667048.0,1.0,179667049.0,18.00661596821774,positive,0.0539139775736893,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01024,1025.0,178913809,178913808.0,1.0,178913809.0,18.002414733873472,positive,0.0539057463052351,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01025,1026.0,40840901,40840900.0,1.0,40840901.0,16.525194612721595,positive,0.0569264558814041,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01026,1027.0,179380543,179380542.0,1.0,179380543.0,18.00502004574287,positive,0.0535322410820112,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01027,1028.0,618377,618376.0,1.0,618377.0,12.334853582808185,positive,0.0742407126876558,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01028,1029.0,179439251,179439250.0,1.0,179439251.0,18.005347274070324,positive,0.0528225922871366,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01029,1030.0,31036051,31036050.0,1.0,31036051.0,16.250660022247622,positive,0.0583362442918414,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01030,1031.0,39640529,39640528.0,1.0,39640529.0,16.49536261244297,positive,0.0573762923742834,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01031,1032.0,180641369,180641368.0,1.0,180641369.0,18.012024236946296,positive,0.0526777806841792,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01032,1033.0,30819869,30819868.0,1.0,30819869.0,16.243670137360514,positive,0.0588432889266009,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_01033,1034.0,604866091,604866090.0,1.0,604866091.0,19.22051765430634,positive,0.0496337461663637,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_01034,1035.0,12772339,12772338.0,1.0,12772339.0,15.362792374901147,positive,0.0617667099828097,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
