block_id,y,h,p_star,E_theta,E_theta_sign,delta_D_raw,Q_delta_D_best,Q_exc_best,Q_R2Q,Q_R2Q_formula,formula_residual,sign_consistent,sign_inconsistent_flag,sign_inconsistent_positive_harmless,neg_transfer_antecedent,neg_transfer_prim_pass,neg_transfer_prim_violation,pos_harm_antecedent,pos_harm_prim_pass,pos_harm_prim_violation,pos_harm_instrumentation_gap,route_A_alpha,primitive_full_available,row_status,channel
912,187510060,1,187510061,18.04934306060183,positive,,,,0.0524473870154861,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
913,109594996,1,109594997,17.51230228362608,positive,,,,0.054632572985037,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
914,604814238,1,604814239,19.220431925872564,positive,,,,0.0493688680772857,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
915,179143048,1,179143049,18.00369520107414,positive,,,,0.0536214877934271,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
916,604811352,1,604811353,19.220427154148123,positive,,,,0.0502642768158267,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
917,617646,1,617647,12.333672375833435,positive,,,,0.0774150599023891,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
918,39641050,1,39641051,16.495375780697184,positive,,,,0.0584684694230504,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
919,108548718,1,108548719,17.502709653205585,positive,,,,0.0545307991961619,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
920,33920958,1,33920959,16.33954364089398,positive,,,,0.0581434284620721,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
921,108540462,1,108540463,17.502633592298928,positive,,,,0.0549539576212059,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
922,30808090,1,30808091,16.24328790825076,positive,,,,0.0588642345773177,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
923,3291646,1,3291647,14.006898605381958,positive,,,,0.0684103219780649,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
924,109683780,1,109683781,17.51311206563655,positive,,,,0.0551290948259741,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
925,109773100,1,109773193,17.513926075241702,positive,,,,0.0550956797823624,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
926,111004818,1,111004819,17.525084172748645,positive,,,,0.0553538355119092,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
927,39639400,1,39639401,16.495334156312897,positive,,,,0.0580108520218464,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
928,33489930,1,33489931,16.32675538445175,positive,,,,0.0578008375393387,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
929,109769446,1,109769447,17.513892787844487,positive,,,,0.0550907910074587,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
930,604143750,1,604143751,19.219322725926347,positive,,,,0.0499265506780113,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
931,40884760,1,40884761,16.526267959896458,positive,,,,0.0572384388419331,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
932,108810702,1,108810703,17.50512026070956,positive,,,,0.0547312475022079,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
933,108532726,1,108532727,17.502562316799608,positive,,,,0.0549057081271222,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
934,7118442,1,7118443,14.778199579698969,positive,,,,0.0639860467502799,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
935,177978790,1,177978791,17.99717494947184,positive,,,,0.0526763305513066,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
936,39649186,1,39649187,16.495581001421293,positive,,,,0.0585131648548839,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
937,604698078,1,604698079,19.22023984845652,positive,,,,0.0500423855703042,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
938,39693568,1,39693569,16.496699742611202,positive,,,,0.0571426503152974,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
939,3269008,1,3269009,13.999997438838074,positive,,,,0.0682460248436658,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
940,3277530,1,3277531,14.002600953003942,positive,,,,0.0659166392050288,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
941,178299292,1,178299293,17.99897411759836,positive,,,,0.0537060290310206,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
942,178037382,1,178037383,17.99750410305984,positive,,,,0.0532726980772996,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
943,3291162,1,3291163,14.006751555717493,positive,,,,0.0663088578637002,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
944,109489840,1,109489841,17.51134232666114,positive,,,,0.0553662236802841,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
945,180620700,1,180620701,18.011909815855688,positive,,,,0.0532484287553092,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
946,109592772,1,109592773,17.512281990523043,positive,,,,0.053857183474842,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
947,33415720,1,33415721,16.32453703583054,positive,,,,0.0578975849812232,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
948,33488536,1,33488537,16.32671375913419,positive,,,,0.0578979058425053,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
949,178912930,1,178912931,18.00240982647052,positive,,,,0.0530418844504978,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
950,604715536,1,604715537,19.22026871864579,positive,,,,0.050292038029149,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
951,179378932,1,179378933,18.00501107037019,positive,,,,0.0528374174512601,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
952,31034410,1,31034411,16.250607179077214,positive,,,,0.0595614854614243,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
953,39646560,1,39646561,16.495514768361712,positive,,,,0.058083894710532,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
954,178037700,1,178037701,17.99750588919997,positive,,,,0.0531012747989439,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
955,604170576,1,604170577,19.21936712827992,positive,,,,0.0492397505590195,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
956,109706542,1,109706543,17.51331956795176,positive,,,,0.0555431705366381,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
957,18001722,1,18001723,15.70597803350158,positive,,,,0.0603358846572112,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
958,187422898,1,187422899,18.048878113473307,positive,,,,0.0523554099310386,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
959,108582036,1,108582037,17.50301654662663,positive,,,,0.0549312559663093,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
960,1197766,1,1197767,12.99596954792371,positive,,,,0.0705694820952203,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
961,604811016,1,604811017,19.22042659860284,positive,,,,0.0501190700615863,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
962,109773066,1,109773067,17.51392576551186,positive,,,,0.05489917504497,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
963,179667316,1,179667317,18.00661745986466,positive,,,,0.0531647891908394,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
964,1198186,1,1198187,12.99632013896536,positive,,,,0.0725736917080832,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
965,12772480,1,12772481,15.36280349261503,positive,,,,0.0615028587662349,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
966,179394642,1,179394643,18.00509864649653,positive,,,,0.0535599774174267,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
967,12772690,1,12772691,15.362819934078022,positive,,,,0.0621562171320395,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
968,7055802,1,7055803,14.769360956777874,positive,,,,0.0640608430714085,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
969,30848668,1,30848669,16.24460416313858,positive,,,,0.0582469097724379,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
970,33478230,1,33478231,16.326405964674663,positive,,,,0.0580317043722804,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
971,39651990,1,39651991,16.495651719160218,positive,,,,0.0576970160239945,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
972,1186032,1,1186033,12.986124682773283,positive,,,,0.0726904701419275,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
973,179471338,1,179471339,18.0055260818346,positive,,,,0.0533847122027223,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
974,30364122,1,30364123,16.22877230496028,positive,,,,0.0580150846827492,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
975,17642868,1,17642869,15.685842237041545,positive,,,,0.0601273708835792,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
976,604830076,1,604830077,19.220458112082497,positive,,,,0.0493076414475111,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
977,7108572,1,7108573,14.776812078400951,positive,,,,0.0629207767537194,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
978,604872286,1,604872287,19.22052789784348,positive,,,,0.0506320408823422,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
979,1516870,1,1516871,13.232160218459114,positive,,,,0.0706981135254867,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
980,30399132,1,30399133,16.229924646232913,positive,,,,0.0593702946236736,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
981,179471008,1,179471009,18.0055242430992,positive,,,,0.0531997381477983,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
982,33489430,1,33489431,16.32674045447974,positive,,,,0.0589451733440807,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
983,109559206,1,109559207,17.511975664289874,positive,,,,0.05444012530015,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
984,108834898,1,108834899,17.50534260382036,positive,,,,0.0545411270878509,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
985,17591830,1,17591831,15.682945204531208,positive,,,,0.059811529361056,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
986,108830362,1,108830363,17.50530092514403,positive,,,,0.0544065484650341,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
987,604692162,1,604692163,19.220230065013933,positive,,,,0.0497842615972893,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
988,112219398,1,112219399,17.535966432721164,positive,,,,0.0547956749890023,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
989,187492558,1,187492559,18.04924971725392,positive,,,,0.0534997227519696,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
990,109527280,1,109527281,17.51168421774274,positive,,,,0.0546979058091081,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
991,39651918,1,39651919,16.49564990336072,positive,,,,0.0575033334265888,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
992,109769280,1,109769281,17.513891275582832,positive,,,,0.0545327978215142,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
993,179434018,1,179434019,18.00531811614502,positive,,,,0.0530179853254557,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
994,30402600,1,30402601,16.230038721926995,positive,,,,0.0583838509096424,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
995,40835356,1,40835357,16.525058857236605,positive,,,,0.0577954298990485,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
996,40844952,1,40844953,16.525293822065805,positive,,,,0.0576823253845206,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
997,31027888,1,31027889,16.25039700317255,positive,,,,0.0582113431712301,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
998,40861602,1,40861603,16.525701378106486,positive,,,,0.0582342885153666,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
999,3260946,1,3260947,13.997528201956154,positive,,,,0.0679057846689434,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1000,30784336,1,30784337,16.242516579632973,positive,,,,0.0582834135511458,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1001,179650266,1,179650267,18.00652255774591,positive,,,,0.0525808654579029,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1002,12847992,1,12847993,15.36869817033665,positive,,,,0.0623766146835073,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
